file,concept,count
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ITEC,7
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,operador,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ingenieros electrónicos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,comunicaciones de voz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares de voz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Jerarquía Digital Plesiocrónica,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ingeniero de sistemas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,conmutación de paquetes,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,TCP,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,IP,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,cliente-servidor,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,aplicaciones de datos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Roberto Arbeláez,3
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,María José,2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Uniandes,30
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Univalle,6
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Mauricio,5
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Centro de Cómputo,12
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Hugo,19
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", definitivamente era un ambiente muy bueno tanto para aprender como en lo personal  A mediados del 90 empecé a trabajar en el ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,,7
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,  tuve la oportunidad de hacer una especialización en telemática.,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Gonzalo,9
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", ",2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Unisys,8
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Departamento de Sistemas,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Fernando Salcedo,2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", entre los dos que yo trabajaba para ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," era mi jefe inmediato, pero ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", era el director  de  todo el ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,". Entonces todo el proyecto obviamente yo se lo presenté a ellos, ellos lo aprobaron y ellos fueron los que recibieron la plata directamente de la administración, digamos que de esa parte, de toda esa gestión, yo no la manejaba porque esto es lo que queremos hacer. La parte técnica realmente,[a] tanto en la red como en el Internet, mi labor fue más técnica. Obviamente estuve en reuniones, pero yo en la parte de gestión y la parte de conseguir los fondos o de negociar toda esa parte nunca estuve involucrado; trabajando mucho con ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,",él ya tenía su red, él manejaba la red de Mackintosh. En esa época la universidad tenía mucho Mac por todo el campus, pero él tenía su propia red que se usaba a través de líneas telefónicas. Como el campus ya tenía la red telefónica, él aprovechó esa red telefónica para conectar todos los Mac entre ellos,  entonces, realmente la primera red que hubo en el campus de esta universidad fue Mackintosh, pero a través de red telefónica, que era un poquito más lenta. Cuando yo empecé a trabajar en la parte de fibra óptica ya conectamos todo, todos los edificios por fibra óptica, integramos la red de Macde Gonzalo",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Ethernet,8
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,IBM,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Token Ring,7
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Pascal,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,C,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Assembler,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Mainframe,8
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,BitNet,8
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,UNIX,5
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Hugo Sin,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,CiNet,3
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,HTML,2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Wi-Fi,5
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Mauricio Briceño,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Fernando,5
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Mainframe,2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,National Foundation,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Cisco,4
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," para conectarse, copiar el satélite. La universidad aquí con offset en la Florida. Entonces, básicamente, ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," consiguió, Dijo ¿Quién vende ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, aquí en Colombia? Nadie. Consiguió una empresa de Cali y finalmente logró que mandaran un enrutador ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,. Él compró el enrutador ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, y lo mandó. Entonces ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", esto tiene que estar configurado. Digamos que él hizo toda la cuestión de conseguir ese famoso enrutador ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,. Yo no tenía ni idea qué era  ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," para esa época y todos  esos protocolos de enrutamiento, entonces, ellos me mandaron una documentación: Esto es lo que tienen que conectarse,tienen que tener esto, esto y esto. Vamos a conectar entre ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, y ,4
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, hicieron la gestión con ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, para el enlace satelital y ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," llegó con su.. “Okey, conécteme esto   en  su enrutador y usted maneje el enrutador y ya ahí tiene conexión”. Fue muy interesante esa  parte, aprender ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", todavía uso ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," definitivamente,  A mi  me tocó aprender todos los protocolos de enrutamiento para conectarnos a Internet,  una  vez conectados a Internet, ya vienen las otras universidades también. Ah bueno, viene el Galpón cómo le doy acceso a los estudiantes a través de líneas telefónicas,  pero ahora viene ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", que fueron las dos primeras, y la ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," en Bogotá. Ahora,  ¿cómo nos conectamos? ¿Cómo les damos a ellos conexión? Entonces ahí también a través de Telecom, la red ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,"pack una red de X 25, básicamente ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,",",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,"nosotros, y la Nacional nos conectamos a esta red ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, y ya logramos conectar las redes de ellos con ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", básicamente con la parte física, la parte técnica era que ellos se conectaban a ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", se conectaba a internet. Por cierto, me imagino que ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,", o ya les comentaron la; La primera conexión a internet fue a 9600 bits por segundo, el cual ese enlace estaba completamente saturado desde que empezó,  logramos subir, no sé en qué año, yo estoy seguro que ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt," tienen las fechas, pero logramos subir a 64 kilobits por segundo. Ya es una conexión mucho más rápida. Pero básicamente estas universidades se conectaban a ",1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, a través de la red ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt, Después empezamos a hacer enlaces de vía microondas  Creo que con ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Telecom,2
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Comsat,4
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Linux,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,CEO,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,COLDAPAQ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,Gopher,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,COLDAPAQ,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,EAFIT,1
Copia de Copia_Trint_Entrevista_Uniandes_Mauricio_Pinilla_Historia_del_Internet_Colombia_20230928_080049_Meeting_Recording.docx.txt,switches,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Colciencias,33
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,BitNet,11
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Uniandes,12
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Rivera,4
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Red Caldas,4
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Fernando Rivera,6
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,IBM,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Silicon Valley,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Universidad Nacional,5
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Gabriel Misas,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Fernando,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,José Luis Villaveces,2
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Jaime Tabares,14
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Hugo Sin,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Gonzalo Romero,3
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Gopher,6
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Eduardo Sánchez,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,USANA,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Univalle,5
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Jerry de Ralph,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Hugo,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Romero,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Eudoro Becerra,3
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Montenegro,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Sound Microsystems,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Vin Cerf,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,National Science Foundation,3
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Ulloa,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,EAFIT,3
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,ICFES,3
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Lynx,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,RUNCOL,8
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,COLDAPAQ,2
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Jerry,2
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Jerry de Rad,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Telecom,6
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Eudoro,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Sarama,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Gaviria,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Gonzalo Ulloa,1
Copia de Copia_Trint_Historia_del_Internet_Uniandes_Entrevista_Clemente_Forero_20231201_095255_Meeting_Recording.docx.txt,Antonio Restrepo,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Internet,95
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,universidades,46
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,la universidad,87
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,los Andes,31
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,EAFIT,2
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Universidad del Valle,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,UIS,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Colciencias,24
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,ICFES,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,redes,34
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,National Science Foundation,10
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,formación,23
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,telecomunicaciones,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,equipo,17
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,ingeniero de sistemas,1
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,bases de datos,5
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,comunicaciones,13
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,computador,9
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Centro de Cómputo,7
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,tele,4
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,,6
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,red de datos,3
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Biblioteca Luis Ángel Arango,7
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,sistema,5
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,módem,4
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,materialidad,7
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,IBM,14
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,Telecom,17
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,BitNet,40
Copia de Entrevista Hugo Sim Uniandes Historia del Internet en Colombia_2023-09-19. Transcripción 1.txt,RUNCOL,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,ISP,8
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Internet Society,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Hugo,11
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Jerry,6
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,IMPSAT,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Colciencias,8
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Univalle,19
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,red,45
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Telecom,7
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Universidad del Valle,10
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Confederación Suiza,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Escuela Politécnica,1
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Pablo Escobar,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,BitNet,6
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Uniandes,15
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,,7
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Windows,6
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Microsoft,3
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,UNIX,2
Copia de Entrevista Uniandes Historia del Internet en Colombia_Gonzalo Ulloa_2023-10-05.txt,Antonio Restrepo,3
